	votes	unemployment_rate	med_hhinc	per_capita_inc	poverty_all_ages_pct	deep_pov_all	deep_pov_children	population	area_in_square_miles	voter_turnout_rate	democrat	county	state	education	religion	age_old	age_young	age_adult	ethnic_male	ethnic_female
1237	-0.12939135950895606	0.054000000000000006	-0.46084715591874587	-0.8213214501976548	0.204	0.08187377447	0.1275972668	-0.11173815108683438	-0.12734380556285338	0.421892128	0	Montcalm County	MI	GTE Bachelor's	MAINLINE CHRISTIAN	0.219874494	0.30507585899999995	0.38525697000000003	WHITE MALE	WHITE FEMALE
1238	-0.3395524740328015	0.04	-0.5744649471554703	0.5327788190116591	0.138	0.045643153529999994	0.0	-0.2845926628935197	1.301488864444253	0.462110443	0	Brewster County	TX	High School	NON-CATHOLIC CHRISTIAN	0.24505194000000002	0.27238928300000004	0.374630947	WHITE MALE	WHITE FEMALE
1239	-0.2355636628203533	0.047	-0.3834217956359744	0.11939605945759876	0.149	0.05730705542	0.1158898686	-0.20849003796706128	0.1622396202700895	0.489395104	0	Coos County	NH	GTE Bachelor's	MAINLINE CHRISTIAN	0.28476227100000007	0.239683455	0.35918877299999996	WHITE MALE	WHITE FEMALE
1240	0.046652690968810535	0.059000000000000004	-0.37069660301746127	-0.25997641368700963	0.159	0.06092449262	0.09169067338999999	0.030414000472686796	-0.17595329143583016	0.431855046	0	Columbiana County	OH	GTE Bachelor's	MAINLINE CHRISTIAN	0.24848768200000002	0.28040379400000004	0.373614106	WHITE MALE	WHITE FEMALE
1241	0.30112363653512186	0.07200000000000001	-0.3990390774859678	0.0655756577684145	0.21899999999999997	0.0923441309	0.09232117969999999	0.38870616808913516	0.12238892969194264	0.320742998	0	Butte County	CA	High School	OTHER	0.21914635799999999	0.350519717	0.34124332900000004	WHITE MALE	WHITE FEMALE
1242	-0.3015295943786888	0.064	-0.5576908296128847	-0.8779468239618454	0.226	0.0798206278	0.1257234085	-0.2448306945243123	-0.16548922084955006	0.399342963	0	Worth County	GA	Some College	MAINLINE CHRISTIAN	0.224455288	0.314363012	0.37253007400000004	WHITE MALE	WHITE FEMALE
1243	-0.35518514806881163	0.027000000000000003	-0.5602523943607673	-0.24384782425572313	0.16	0.07659980898	0.16746411479999998	-0.29661357451666803	0.3293905476511805	0.49137931	0	Sheridan County	NE	GTE Bachelor's	CATHOLIC	0.288505747	0.282758621	0.31302682	WHITE MALE	WHITE FEMALE
1244	-0.2972661378234133	0.071	-0.43969358896849026	-0.09010029239443776	0.165	0.07294752782	0.12176073840000001	-0.26470688695567796	-0.08571733060769862	0.575169866	0	Burnett County	WI	GTE Bachelor's	CATHOLIC	0.312553598	0.239725576	0.308199748	WHITE MALE	WHITE FEMALE
1245	-0.1393300132007241	0.064	-0.920524081482308	-0.8285091911398585	0.221	0.09409476601	0.1766048292	-0.12402740089131263	-0.2103904511117164	0.43885313	0	Lenoir County	NC	LT High School	OTHER MISC	0.238219805	0.31499328800000004	0.355333356	WHITE MALE	WHITE FEMALE
1246	-0.36374029599098695	0.024	-0.19312232420457343	0.4019969960144882	0.136	0.044863459040000005	0.0672	-0.30378203736076714	-0.16516540134550747	0.554773869	0	Franklin County	NE	GTE Bachelor's	CATHOLIC	0.30921273099999996	0.26030150799999996	0.311222781	WHITE MALE	WHITE FEMALE
1247	-0.3607097595433077	0.018000000000000002	0.9366929918534141	1.4077547956589513	0.073	0.03093864709	0.03105590062	-0.30185255805691874	-0.08919839027615668	0.510319917	0	Sargent County	ND	GTE Bachelor's	CATHOLIC	0.27579979299999996	0.287409702	0.33462332300000003	WHITE MALE	WHITE FEMALE
1248	0.12349843660639216	0.07200000000000001	-0.8452471303429219	-0.4798161000656321	0.20199999999999999	0.08258743545	0.1647635834	0.12230385506738839	-0.10711030945541682	0.399811417	0	Fayette County	PA	GTE Bachelor's	MAINLINE CHRISTIAN	0.257513396	0.265588049	0.375048643	WHITE MALE	WHITE FEMALE
1249	-0.37080841050094704	0.05	-1.102477809702866	0.3306455188565143	0.20600000000000002	0.01443298969	0.03038674033	-0.3076250234576705	0.29389575169192933	0.495076586	0	De Baca County	NM	LT High School	NON-CATHOLIC CHRISTIAN	0.26859956300000004	0.288293217	0.317286652	WHITE MALE	WHITE FEMALE
1250	-0.1886374059006984	0.064	-0.7212178178728685	-0.6486403568300766	0.23399999999999999	0.07874593852	0.115812666	-0.1043812126153726	1.2709009785502927	0.308086491	0	Chaves County	NM	LT High School	NON-CATHOLIC CHRISTIAN	0.19664253999999998	0.37289398399999996	0.35758165599999997	WHITE MALE	WHITE FEMALE
1251	-0.32016457005075394	0.09	-0.8114510018950526	-1.0129361050715258	0.276	0.1207102953	0.19352014010000002	-0.26174877795673157	0.5581350784383116	0.405941233	0	Torrance County	NM	LT High School	NON-CATHOLIC CHRISTIAN	0.243461414	0.289312239	0.35234097400000003	WHITE MALE	WHITE FEMALE
1252	-0.24935166249690652	0.039	-0.4310999523949489	-0.4820951398765747	0.218	0.12495672320000001	0.1097122302	-0.1930446200297979	-0.030986611529271225	0.335829969	0	Erath County	TX	GTE Bachelor's	MAINLINE CHRISTIAN	0.174407859	0.42298526300000006	0.333130684	WHITE MALE	WHITE FEMALE
1253	0.6017490875033561	0.059000000000000004	0.5455172655154844	0.4584470590239909	0.157	0.07748498431	0.07697138027	0.3284578573762524	0.3381832917649825	0.491045015	1	Whatcom County	WA	High School	OTHER MISC	0.204744589	0.347520302	0.365920183	WHITE MALE	WHITE FEMALE
1254	-0.26241496867510167	0.07400000000000001	-0.5086079437986198	-1.327969531245676	0.187	0.08925496645999999	0.1321688207	-0.18749257527799565	-0.22505634090771062	0.313964362	0	Murray County	GA	Some College	MAINLINE CHRISTIAN	0.181979022	0.33832933200000004	0.402881335	WHITE MALE	WHITE FEMALE
1255	-0.3602768257650678	0.034	-0.1589956712731064	-0.21369437444940492	0.172	0.06903485255	0.1117886179	-0.297076777329678	0.1925428583742059	0.397876941	0	Toole County	MT	LT High School	MAINLINE CHRISTIAN	0.241989385	0.282091606	0.397876942	WHITE MALE	WHITE FEMALE
1256	-0.23360604921439895	0.046	-0.252368837889469	-0.39531631630606584	0.174	0.06404818459	0.08527816324	-0.19128764384251867	-0.17873448314393808	0.408231603	0	Knox County	IN	GTE Bachelor's	MAINLINE CHRISTIAN	0.21892055700000002	0.352835711	0.346560498	WHITE MALE	WHITE FEMALE
1257	-0.35326518087835646	0.07400000000000001	-1.083555283016895	-1.01591638790122	0.21	0.052800427750000004	0.06121247793	-0.28815772730261713	-0.14111135737989075	0.364150447	0	Dallas County	AR	LT High School	MAINLINE CHRISTIAN	0.266438716	0.287085745	0.345213047	WHITE MALE	WHITE FEMALE
1258	-0.2798264358434453	0.055	0.3448062728507545	0.4586223697786788	0.16	0.05589234275	0.0723830735	-0.2404765880820186	0.3548260474042047	0.449968078	0	Plaquemines Parish	LA	LT High School	NON-CATHOLIC CHRISTIAN	0.183017664	0.354245584	0.401191743	WHITE MALE	WHITE FEMALE
1259	-0.36592378808993603	0.066	-0.6442056131945942	-1.4668156489584903	0.21	0.1396192203	0.27686472819999997	-0.302590488055576	0.040909152711027706	0.401239786	0	Kinney County	TX	Some College	MAINLINE CHRISTIAN	0.24795716999999998	0.276134122	0.340941111	WHITE MALE	WHITE FEMALE
1260	-0.31444231489488744	0.05	0.46420824255043946	0.02507887343551036	0.129	0.04139747852	0.04548939433	-0.26202989414669625	-0.12759972742895156	0.435035022	0	Osage County	KS	GTE Bachelor's	CATHOLIC	0.249258536	0.30239162	0.348520225	WHITE MALE	WHITE FEMALE
1261	0.0746051544769082	0.037000000000000005	0.17475142603971536	0.47930903883185066	0.19399999999999998	0.1059714608	0.0626813145	0.03994958941637476	-0.1916350343533775	0.408553785	1	Douglas County	KS	High School	MAINLINE CHRISTIAN	0.15156751699999998	0.432754779	0.360761692	WHITE MALE	WHITE FEMALE
1262	-0.3718719217387972	0.052000000000000005	-1.1356955203044392	0.01718988947455501	0.233	0.06475903614	0.07692307692	-0.3094810292118691	0.1323385450984131	0.583210604	0	Wheeler County	OR	GTE Bachelor's	MAINLINE CHRISTIAN	0.36082474200000003	0.20471281200000002	0.268041235	WHITE MALE	WHITE FEMALE
1263	-0.35871449952185425	0.025	-0.18882550591780276	-0.12849334767108714	0.135	0.04757858963	0.07762096773999999	-0.2959682850806128	-0.08543790571308123	0.394594595	0	Norton County	KS	GTE Bachelor's	CATHOLIC	0.24054054	0.27189189199999997	0.396216217	WHITE MALE	WHITE FEMALE
1264	-0.3278444388125747	0.084	-0.7364219441183647	-0.7206930770068021	0.179	0.09932991723000001	0.1908831909	-0.28023216744690865	-0.14986492977949417	0.534023235	0	Carroll County	MS	LT High School	MAINLINE CHRISTIAN	0.26027531000000004	0.26779263799999997	0.35663379900000003	WHITE MALE	WHITE FEMALE
1265	-0.3105176760791041	0.07400000000000001	-1.3908604216418974	-1.3626810606738797	0.281	0.08396428974999999	0.1041137633	-0.256714242554637	-0.1852918281008009	0.408048222	0	Fentress County	TN	Some College	MAINLINE CHRISTIAN	0.24535357499999996	0.281687782	0.355193392	WHITE MALE	WHITE FEMALE
1266	-0.33149614111598946	0.131	-1.4335807111469057	-2.1673574246913256	0.38799999999999996	0.1842655382	0.2411372411	-0.2433771960421086	-0.11077678190441538	0.232023011	1	Willacy County	TX	Some College	MAINLINE CHRISTIAN	0.16413276600000004	0.380358855	0.38999223800000005	WHITE MALE	WHITE FEMALE
1267	-0.33750074438809935	0.040999999999999995	1.29473363871067	2.306222413434422	0.09300000000000001	0.04474787076	0.09698275862	-0.29053124240652334	-0.2458512982519953	0.602331255	0	Rappahannock County	VA	High School	MAINLINE CHRISTIAN	0.28761181899999994	0.239902414	0.33383030700000005	WHITE MALE	WHITE FEMALE
1268	0.1637236315672034	0.051	0.9656965152891162	0.2545606513219671	0.12300000000000001	0.06009457205	0.06985400196	0.09489502654583304	-0.1320391883714712	0.418759253	0	Livingston Parish	LA	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.171669522	0.34524051499999997	0.417670625	WHITE MALE	WHITE FEMALE
1269	0.025373054607932145	0.062	-0.3376441546576869	-0.1467256661586284	0.183	0.08282168939	0.156937756	-0.008897543092145391	-0.30338148917182334	0.446980801	1	Portsmouth city	VA	GTE Bachelor's	OTHER MISC	0.19436388400000001	0.340027649	0.40128481000000005	BLACK MALE	BLACK FEMALE
1270	-0.29940257190298847	0.08900000000000001	-0.48010020708831447	-0.5818469592939879	0.185	0.04245366807	0.044223602480000006	-0.2579217643706216	-0.03131043103331384	0.505355868	0	Washington County	AL	LT High School	MAINLINE CHRISTIAN	0.22679123999999998	0.302785052	0.367769579	WHITE MALE	WHITE FEMALE
1271	-0.2865745558216628	0.055	-0.6527166186472361	-0.3201080025449582	0.183	0.07183452902	0.10800000000000001	-0.24293635474420947	-0.12434064080761949	0.453374431	0	Henry County	MO	GTE Bachelor's	CATHOLIC	0.24925242700000003	0.291208538	0.35345263800000004	WHITE MALE	WHITE FEMALE
1272	0.3405864915820759	0.054000000000000006	1.3137387965175402	0.8742841691436818	0.1	0.05874406267000001	0.08800957361	0.21090976144295726	-0.17932467030453186	0.456156672	0	Porter County	IN	GTE Bachelor's	MAINLINE CHRISTIAN	0.213485759	0.310892849	0.39042746199999995	WHITE MALE	WHITE FEMALE
1273	-0.129993702156942	0.03	0.38042028595841143	-0.6768653883348279	0.142	0.06469421665	0.045232815960000006	0.045795528366776424	-0.009256755939444201	0.219335503	0	Cache County	UT	High School	CATHOLIC	0.12005000700000001	0.504888933	0.333225702	WHITE MALE	WHITE FEMALE
1274	-0.2808146542502972	0.051	-0.21320168658313637	0.32433433168775	0.175	0.08187309883999999	0.1767905712	-0.24010602583161064	-0.17770296133670557	0.412899408	0	Aransas County	TX	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.286706115	0.259881656	0.317790928	WHITE MALE	WHITE FEMALE
1275	-0.07916162962925329	0.036000000000000004	-0.23923048966645868	-0.5064633347781924	0.145	0.05908243579	0.07602941865	-0.0673729051069555	0.18798588228909016	0.387168437	0	Twin Falls County	ID	GTE Bachelor's	CHRISTIAN GENERIC	0.189402124	0.37349924199999995	0.369481032	WHITE MALE	WHITE FEMALE
1276	-0.34190537500149654	0.052000000000000005	0.1302132518749194	0.07241277720124246	0.129	0.03137254902	0.02827380952	-0.29153751058651056	-0.23454895298186296	0.592636757	1	Surry County	VA	GTE Bachelor's	MAINLINE CHRISTIAN	0.27649426000000005	0.25816068	0.36130570900000003	WHITE MALE	WHITE FEMALE
1277	-0.17055771485724536	0.065	-0.22485267462995684	-0.1411157220086157	0.175	0.06733828208	0.1347079886	-0.17351982283588804	-0.1305271602034013	0.50143545	0	Camden County	MO	GTE Bachelor's	CATHOLIC	0.292266655	0.23780997899999998	0.32212853499999994	WHITE MALE	WHITE FEMALE
1278	-0.35239931332187663	0.066	-0.8278119638331408	-1.2615267552189633	0.239	0.1381028298	0.1616744857	-0.28189011406726844	-0.26341067200346713	0.277443755	0	Lanier County	GA	LT High School	MAINLINE CHRISTIAN	0.17271140399999999	0.345228861	0.42513576399999997	WHITE MALE	WHITE FEMALE
1279	5.136231599560909	0.038	0.2948144447065958	0.08223017946376468	0.183	0.07270692427	0.10703827640000001	5.163761743339818	0.012436539383797341	0.308806257	1	Bexar County	TX	High School	NON-CATHOLIC CHRISTIAN	0.16062048100000004	0.367238517	0.413116987	WHITE MALE	WHITE FEMALE
1280	0.08219090719998116	0.036000000000000004	0.6766528543828892	0.4794843495865385	0.115	0.04495170433	0.05079277286	-0.014909596154798909	-0.15455508969288553	0.504885457	0	Dubuque County	IA	Some College	MAINLINE CHRISTIAN	0.21817245799999999	0.333106821	0.36617760599999993	WHITE MALE	WHITE FEMALE
1281	-0.2785370461126004	0.077	-1.0053862426460287	-1.1158435180733213	0.209	0.1033699589	0.1618153736	-0.2081833657598271	0.18121178718032788	0.324043815	0	McCurtain County	OK	LT High School	MAINLINE CHRISTIAN	0.213931251	0.344619948	0.357268216	WHITE MALE	WHITE FEMALE
1282	0.020046086814806463	0.035	0.8494345281836098	1.8176313401192539	0.14	0.06746376418	0.059433372059999996	-0.08059814404392976	0.6604489844777098	0.547662683	0	Monroe County	FL	High School	MAINLINE CHRISTIAN	0.270462817	0.218683048	0.401383547	WHITE MALE	WHITE FEMALE
1283	0.3497439821522372	0.069	0.43933627515970924	0.7640137044449948	0.16699999999999998	0.07767476961	0.1176011209	0.2816711787600869	-0.15090689737717966	0.415984234	1	Peoria County	IL	High School	MAINLINE CHRISTIAN	0.20676507900000002	0.33552606900000004	0.38468271600000004	WHITE MALE	WHITE FEMALE
1284	-0.1331465894549934	0.064	-0.3259931666108664	-0.4570257019562055	0.156	0.06299536414000001	0.1067327766	-0.13605789602093704	-0.07692197504628326	0.486397531	0	Tuscola County	MI	GTE Bachelor's	CATHOLIC	0.24873087	0.285307846	0.36565817999999994	WHITE MALE	WHITE FEMALE
1285	-0.17607291472786663	0.035	0.7022685018617144	1.0208439600627635	0.105	0.0413021655	0.06271576525	-0.20134074213591432	-0.21895077638793953	0.614412928	1	Sagadahoc County	ME	Some College	MAINLINE CHRISTIAN	0.266010413	0.257304617	0.37204472299999997	WHITE MALE	WHITE FEMALE
1286	-0.33192907489422935	0.068	-0.7753412020619991	-1.7075173151449725	0.239	0.07674911661	0.1156639004	-0.27547235923046137	-0.1868848111448815	0.429876227	1	Sussex County	VA	Some College	NON-CATHOLIC CHRISTIAN	0.211096885	0.260947503	0.442680325	BLACK MALE	BLACK FEMALE
1287	-0.3582627425358648	0.036000000000000004	-0.7079142074080593	-0.25261336199011797	0.171	0.059812686250000004	0.07973962571	-0.2983162441672495	-0.119786276170117	0.456734694	0	Mills County	TX	GTE Bachelor's	MAINLINE CHRISTIAN	0.285510204	0.299387755	0.294693878	WHITE MALE	WHITE FEMALE
1288	-0.37022489106071066	0.023	0.13566690585428215	0.8641161453717838	0.149	0.035696329809999996	0.0	-0.30746849285189476	-0.17648080385370607	0.48422634	0	Jerauld County	SD	GTE Bachelor's	CATHOLIC	0.300951427	0.29844766999999994	0.30195293	WHITE MALE	WHITE FEMALE
1289	0.3757482436582553	0.048	-0.3638382199828081	0.0035156506088990683	0.18	0.06748537374	0.077801747	0.17762304894941333	0.6133280237442835	0.525423729	0	Penobscot County	ME	GTE Bachelor's	MAINLINE CHRISTIAN	0.23265134999999998	0.292589002	0.385717655	WHITE MALE	WHITE FEMALE
1290	-0.3057930509339643	0.062	-0.2867433841836344	-0.02488469165054019	0.13	0.044659546060000006	0.06399169837	-0.2648761955700885	-0.19433527118547475	0.51827529	0	Marquette County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.283515755	0.25286898799999996	0.339303483	WHITE MALE	WHITE FEMALE
1291	-0.1918091164064994	0.052000000000000005	0.46643928281472424	0.3811350162066285	0.105	0.03712904707	0.03899793388	-0.19377935552629644	-0.015584293506341317	0.532229197	0	Oconto County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.256097235	0.269507146	0.370989716	WHITE MALE	WHITE FEMALE
1292	-0.24893755192641617	0.048	-0.013730160731898016	0.002639096835459585	0.105	0.044572896599999995	0.08831587429000001	-0.21203274086104787	-0.09823138757037754	0.448756154	0	Elk County	PA	GTE Bachelor's	MAINLINE CHRISTIAN	0.267653537	0.26172583499999996	0.361784141	WHITE MALE	WHITE FEMALE
1293	-0.35671923950040085	0.034	-0.48613227891397326	-1.132848661278047	0.183	0.05359957961	0.03099173554	-0.2966199635209854	0.3598452497168652	0.432247616	0	Lincoln County	CO	LT High School	CATHOLIC	0.220982545	0.279467338	0.42360986199999995	WHITE MALE	WHITE FEMALE
1294	-0.3659331996938108	0.031	-0.5679370886044148	0.5834436271164612	0.13	0.03337082865	0.02579365079	-0.30511095025878193	-0.05581364398840898	0.515766582	0	McIntosh County	ND	LT High School	CATHOLIC	0.351214207	0.257702066	0.28706053	WHITE MALE	WHITE FEMALE
1295	0.16250012306348197	0.042	1.6367438481134353	0.9817496617673624	0.08	0.027427632929999998	0.03221875464	0.0654576891535099	-0.24861159837919722	0.45077988	0	Boone County	KY	High School	NON-CATHOLIC CHRISTIAN	0.173147394	0.34565271799999997	0.412122588	WHITE MALE	WHITE FEMALE
1296	0.28496391268212395	0.040999999999999995	4.688889560775901	4.696584553603893	0.047	0.02088937734	0.02860801171	0.09592685074308974	-0.20134961947465577	0.562460156	0	Hunterdon County	NJ	High School	MAINLINE CHRISTIAN	0.24992031099999995	0.27810627400000004	0.374920312	WHITE MALE	WHITE FEMALE
1297	-0.35391458154571626	0.08199999999999999	-1.2060146041898592	-0.5983261702346502	0.271	0.07456556082	0.1232198142	-0.2920901594599638	-0.26271602693834345	0.397936625	0	Treutlen County	GA	Some College	MAINLINE CHRISTIAN	0.21016949099999999	0.34119381	0.3715549	WHITE MALE	WHITE FEMALE
1298	-0.37215426985504063	0.044000000000000004	-1.1150377400795801	-1.391256713688007	0.247	0.1172893136	0.110701107	-0.3064238906460033	0.6801628025101102	0.34078712	1	Culberson County	TX	Some College	NON-CATHOLIC CHRISTIAN	0.232558139	0.334078713	0.356440073	WHITE MALE	WHITE FEMALE
1299	-0.32820207975981636	0.08	-1.2123772004991158	-1.2695910499346066	0.226	0.08108555352999999	0.1502379334	-0.274951655378595	-0.14578846005521584	0.442453368	0	Perry County	MS	LT High School	MAINLINE CHRISTIAN	0.220004887	0.32678993300000003	0.36678341700000006	WHITE MALE	WHITE FEMALE
1300	-0.13283600652712568	0.057	1.1254224719877257	0.4500321427989719	0.121	0.05949308578	0.10207548559999999	-0.14547848288691217	-0.20835091052577057	0.49591002	0	St. Charles Parish	LA	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.193251534	0.339316822	0.40282511500000007	WHITE MALE	WHITE FEMALE
1301	-0.32459743547577546	0.027000000000000003	0.8718275619473569	0.5205070661835064	0.084	0.037754730709999997	0.05818039828	-0.2778554578408437	-0.16593838983902853	0.529888828	0	Hancock County	IA	GTE Bachelor's	CATHOLIC	0.261982869	0.294696556	0.341534536	WHITE MALE	WHITE FEMALE
1302	-0.2673654723132361	0.04	0.23251057954842108	-0.3244907714121556	0.126	0.0462327171	0.061120341800000005	-0.2079501671022428	-0.20975586934169738	0.364807262	0	Clinton County	IN	GTE Bachelor's	MAINLINE CHRISTIAN	0.215461989	0.3388635039999999	0.367751234	WHITE MALE	WHITE FEMALE
1303	-0.14186173464304003	0.023	2.704172667892349	1.8526934910568331	0.043	0.02239849703	0.021174275050000003	-0.17088116405281056	-0.16470839801318926	0.477416791	0	Lincoln County	SD	High School	CATHOLIC	0.163068365	0.37170050499999996	0.42197581799999995	WHITE MALE	WHITE FEMALE
1304	-0.33974070611029705	0.062	-0.4778691668240297	-0.8232498684992217	0.19	0.06695032998	0.09715302491	-0.2762805682766098	-0.23695670768127655	0.36450299	0	Heard County	GA	Some College	MAINLINE CHRISTIAN	0.217089869	0.31389201800000005	0.38036225	WHITE MALE	WHITE FEMALE
1305	-0.3187810642811612	0.07200000000000001	-0.020919068250148942	-0.02085254429271857	0.14800000000000002	0.06523440278999999	0.09700476515	-0.26723373816320134	-0.168440156652519	0.469527772	0	Mason County	IL	GTE Bachelor's	CATHOLIC	0.251952411	0.281658273	0.36048463599999997	WHITE MALE	WHITE FEMALE
1306	-0.2832899060693645	0.040999999999999995	0.2617619963468214	0.16339905888426084	0.113	0.05020576132000001	0.06908267271	-0.25067982797687266	-0.14594253546439742	0.524789138	0	Jackson County	IA	GTE Bachelor's	MAINLINE CHRISTIAN	0.257405884	0.292223823	0.34961942	WHITE MALE	WHITE FEMALE
1307	-0.35938272339696364	0.07200000000000001	-0.8430160900786371	-0.7555799171896935	0.225	0.048673410959999996	0.08712413261	-0.2971534453814866	-0.01887994039425881	0.4075	1	Jim Hogg County	TX	Some College	NON-CATHOLIC CHRISTIAN	0.182115385	0.395769231	0.343653846	WHITE MALE	WHITE FEMALE
1308	2.121450176768015	0.034	2.218962725970861	1.170909966075603	0.098	0.048517283359999996	0.06577797724	2.7309375123553394	0.24014954836369598	0.266054146	1	Honolulu County	HI	High School	OTHER	0.201357947	0.3206834	0.40472047	ASIAN MALE	WHITE FEMALE
1309	-0.2894262717957213	0.036000000000000004	0.40256542635946024	-0.7350685588912096	0.109	0.059919071739999996	0.09543666404	-0.19547883067471922	-0.21460010466427026	0.246128475	0	LaGrange County	IN	Some College	MAINLINE CHRISTIAN	0.17063052399999998	0.42647324200000003	0.338967764	WHITE MALE	WHITE FEMALE
1310	-0.26691371532724667	0.044000000000000004	-0.3176474234000234	-0.17424945464462815	0.17800000000000002	0.05411541319	0.08377140919	-0.2345571755819671	-0.059793490150997185	0.492393948	0	Todd County	MN	GTE Bachelor's	MAINLINE CHRISTIAN	0.251968505	0.32168034	0.33190419400000004	WHITE MALE	WHITE FEMALE
1311	0.36452961183951715	0.059000000000000004	0.32307428805420285	0.5029759907147167	0.11699999999999999	0.05460848775	0.09990194039	0.230702896818197	-0.19962606404991287	0.46802589	0	Beaver County	PA	GTE Bachelor's	MAINLINE CHRISTIAN	0.261116473	0.272758495	0.367215212	WHITE MALE	WHITE FEMALE
